num#_323	438	435		attribute	attribute	1
num#_323	8	1		target	target	1
num#_323	808	807		path	path	1
num#_323	845	1		target	target	1
num#_323	336	335	http://www.netbeans.org/ns/j2se-project/3	testng	j2seproject3:testng	1
num#_323	691	1		target	target	1
num#_323	803	802		equals	equals	1
num#_323	911	909		condition	condition	1
num#_323	45	43		isset	isset	1
num#_323	506	504		sequential	sequential	1
num#_323	469	468		macrodef	macrodef	1
num#_323	708	1		target	target	1
num#_323	217	216		depend	depend	1
num#_323	467	1		target	target	1
num#_323	890	889		arg	arg	1
num#_323	739	734		profile	profile	1
num#_323	806	797		javadoc	javadoc	1
num#_323	433	432		customize2	customize2	1
num#_323	230	222		delete	delete	1
num#_323	834	1		target	target	1
num#_323	35	33		length	length	1
num#_323	11	8		property	property	1
num#_323	231	230		files	files	1
num#_323	254	249		element	element	1
num#_323	471	469		attribute	attribute	1
num#_323	487	486		path	path	1
num#_323	654	653		tempfile	tempfile	1
num#_323	354	353		attribute	attribute	1
num#_323	668	665		copy	copy	1
num#_323	667	665		mkdir	mkdir	1
bis#_19	5	4	http://www.netbeans.org/ns/j2se-project/3	name	name	1
num#_323	71	70		and	and	1
num#_323	141	134		fail	fail	1
num#_323	369	361		jvmarg	jvmarg	1
num#_323	493	492		fail	fail	1
num#_323	876	1		target	target	1
num#_323	883	881	http://www.netbeans.org/ns/j2se-project/1	java	j2seproject1:java	1
num#_323	294	290		attribute	attribute	1
num#_323	409	407		attribute	attribute	1
num#_323	694	1		target	target	1
num#_323	176	168		compilerarg	compilerarg	1
num#_323	286	275		jvmarg	jvmarg	1
num#_323	702	1		target	target	1
num#_323	42	19		condition	condition	1
num#_323	26	23		available	available	1
num#_323	420	419		customize2	customize2	1
num#_323	130	129		istrue	istrue	1
num#_323	540	530		syspropertyset	syspropertyset	1
num#_323	267	266		macrodef	macrodef	1
num#_323	610	1		target	target	1
num#_323	891	1		target	target	1
num#_323	458	451		sequential	sequential	1
num#_323	729	728		fail	fail	1
num#_323	798	797		mkdir	mkdir	1
num#_323	904	1		target	target	1
num#_323	192	186		attribute	attribute	1
num#_323	196	186		attribute	attribute	1
num#_323	220	211		macrodef	macrodef	1
num#_323	371	361		customize	customize	1
