<simplejavacalculator.UI: void <init>()>/fresh-null-assign/24	127	/	<simplejavacalculator.UI: void <init>()>/$stringconstant17	<simplejavacalculator.UI: void <init>()>	92	1
<simplejavacalculator.UI: void <init>()>/assign/4	32	<simplejavacalculator.UI: void <init>()>/new javax.swing.JPanel/0	<simplejavacalculator.UI: void <init>()>/$stack5	<simplejavacalculator.UI: void <init>()>	68	1
<simplejavacalculator.UI: void <init>()>/assign/21	76	<simplejavacalculator.UI: void <init>()>/new java.awt.FlowLayout/6	<simplejavacalculator.UI: void <init>()>/$stack25	<simplejavacalculator.UI: void <init>()>	79	10
<simplejavacalculator.UI: void <init>()>/assign/19	71	<simplejavacalculator.UI: void <init>()>/new java.awt.FlowLayout/5	<simplejavacalculator.UI: void <init>()>/$stack23	<simplejavacalculator.UI: void <init>()>	78	10
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/24	135	=	<simplejavacalculator.UI: void <init>()>/$stringconstant17	<simplejavacalculator.UI: void <init>()>	96	10
<simplejavacalculator.UI: void <init>()>/assign/26	96	<simplejavacalculator.UI: void <init>()>/new java.awt.Font/1	<simplejavacalculator.UI: void <init>()>/$stack30	<simplejavacalculator.UI: void <init>()>	86	10
<simplejavacalculator.UI: void <init>()>/assign/46	161	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/12	<simplejavacalculator.UI: void <init>()>/$stack43	<simplejavacalculator.UI: void <init>()>	103	10
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/33	171	x%	<simplejavacalculator.UI: void <init>()>/$stringconstant26	<simplejavacalculator.UI: void <init>()>	105	10
<simplejavacalculator.UI: void <init>()>/assign/42	145	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/8	<simplejavacalculator.UI: void <init>()>/$stack39	<simplejavacalculator.UI: void <init>()>	99	10
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/35	179	C	<simplejavacalculator.UI: void <init>()>/$stringconstant28	<simplejavacalculator.UI: void <init>()>	107	10
<simplejavacalculator.UI: void <init>()>/assign/6	36	<simplejavacalculator.UI: void <init>()>/new javax.swing.JPanel/0	<simplejavacalculator.UI: void <init>()>/$stack8	<simplejavacalculator.UI: void <init>()>	71	10
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/8	20	8	<simplejavacalculator.UI: void <init>()>/$stringconstant8	<simplejavacalculator.UI: void <init>()>	57	10
<simplejavacalculator.UI: void <init>()>/assign/48	169	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/14	<simplejavacalculator.UI: void <init>()>/$stack45	<simplejavacalculator.UI: void <init>()>	105	10
<simplejavacalculator.SimpleJavaCalculator: void main(java.lang.String[])>/assign/1	1	<simplejavacalculator.SimpleJavaCalculator: void main(java.lang.String[])>/new simplejavacalculator.UI/0	<simplejavacalculator.SimpleJavaCalculator: void main(java.lang.String[])>/$stack2	<simplejavacalculator.SimpleJavaCalculator: void main(java.lang.String[])>	23	10
<simplejavacalculator.UI: void <init>()>/assign/49	173	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/15	<simplejavacalculator.UI: void <init>()>/$stack46	<simplejavacalculator.UI: void <init>()>	106	10
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/21	123	-	<simplejavacalculator.UI: void <init>()>/$stringconstant14	<simplejavacalculator.UI: void <init>()>	93	10
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/1	6	1	<simplejavacalculator.UI: void <init>()>/$stringconstant1	<simplejavacalculator.UI: void <init>()>	57	10
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/9	22	9	<simplejavacalculator.UI: void <init>()>/$stringconstant9	<simplejavacalculator.UI: void <init>()>	57	10
<simplejavacalculator.UI: void parsetoBinary()>/assign/10	18	<simplejavacalculator.UI: void parsetoBinary()>/new java.lang.StringBuilder/1	<simplejavacalculator.UI: void parsetoBinary()>/$stack12	<simplejavacalculator.UI: void parsetoBinary()>	315	10
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/17	98	Consolas	<simplejavacalculator.UI: void <init>()>/$stringconstant12	<simplejavacalculator.UI: void <init>()>	86	10
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/23	131	/	<simplejavacalculator.UI: void <init>()>/$stringconstant16	<simplejavacalculator.UI: void <init>()>	95	10
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/6	16	6	<simplejavacalculator.UI: void <init>()>/$stringconstant6	<simplejavacalculator.UI: void <init>()>	57	10
<simplejavacalculator.UI: void writer(java.lang.Double)>/fresh-null-assign/0	7	"<<\\""\\"">>"	<simplejavacalculator.UI: void writer(java.lang.Double)>/$stringconstant0	<simplejavacalculator.UI: void writer(java.lang.Double)>	330	10
<simplejavacalculator.UI: void <init>()>/assign/47	165	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/13	<simplejavacalculator.UI: void <init>()>/$stack44	<simplejavacalculator.UI: void <init>()>	104	10
<simplejavacalculator.UI: void <init>()>/assign/36	121	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/2	<simplejavacalculator.UI: void <init>()>/$stack33	<simplejavacalculator.UI: void <init>()>	93	10
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/27	147	1/x	<simplejavacalculator.UI: void <init>()>/$stringconstant20	<simplejavacalculator.UI: void <init>()>	99	10
<simplejavacalculator.UI: void <init>()>/assign/50	177	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/16	<simplejavacalculator.UI: void <init>()>/$stack47	<simplejavacalculator.UI: void <init>()>	107	10
<simplejavacalculator.UI: void <init>()>/assign/9	46	<simplejavacalculator.UI: void <init>()>/new java.awt.FlowLayout/0	<simplejavacalculator.UI: void <init>()>/$stack13	<simplejavacalculator.UI: void <init>()>	73	10
<simplejavacalculator.UI: void <init>()>/assign/35	117	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/1	<simplejavacalculator.UI: void <init>()>/$stack32	<simplejavacalculator.UI: void <init>()>	92	10
<simplejavacalculator.BufferedImageCustom: java.awt.Image imageReturn()>/fresh-null-assign/0	3	/icon/icon.png	<simplejavacalculator.BufferedImageCustom: java.awt.Image imageReturn()>/$stringconstant0	<simplejavacalculator.BufferedImageCustom: java.awt.Image imageReturn()>	19	10
<simplejavacalculator.UI: void <init>()>/assign/41	141	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/7	<simplejavacalculator.UI: void <init>()>/$stack38	<simplejavacalculator.UI: void <init>()>	98	10
<simplejavacalculator.UI: void parsetoBinary()>/fresh-null-assign/0	5	"<<\\""\\"">>"	<simplejavacalculator.UI: void parsetoBinary()>/$stringconstant0	<simplejavacalculator.UI: void parsetoBinary()>	313	10
<simplejavacalculator.UI: void <init>()>/assign/16	65	<simplejavacalculator.UI: void <init>()>/new javax.swing.JPanel/5	<simplejavacalculator.UI: void <init>()>/$stack20	<simplejavacalculator.UI: void <init>()>	77	10
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/5	14	5	<simplejavacalculator.UI: void <init>()>/$stringconstant5	<simplejavacalculator.UI: void <init>()>	57	10
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/2	8	2	<simplejavacalculator.UI: void <init>()>/$stringconstant2	<simplejavacalculator.UI: void <init>()>	57	10
<simplejavacalculator.UI: void <init>()>/assign/1	2	<simplejavacalculator.UI: void <init>()>/new java.lang.String[]/0	<simplejavacalculator.UI: void <init>()>/$stack2	<simplejavacalculator.UI: void <init>()>	57	10
<simplejavacalculator.UI: void <init>()>/assign/4	31	<simplejavacalculator.UI: void <init>()>/new javax.swing.ImageIcon/0	<simplejavacalculator.UI: void <init>()>/$stack5	<simplejavacalculator.UI: void <init>()>	69	10
<simplejavacalculator.UI: void <init>()>/assign/7	40	<simplejavacalculator.UI: void <init>()>/new javax.swing.BoxLayout/0	<simplejavacalculator.UI: void <init>()>/$stack9	<simplejavacalculator.UI: void <init>()>	72	10
<simplejavacalculator.UI: void <init>()>/assign/22	80	<simplejavacalculator.UI: void <init>()>/new javax.swing.JPanel/8	<simplejavacalculator.UI: void <init>()>/$stack26	<simplejavacalculator.UI: void <init>()>	80	10
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/12	87	Consolas	<simplejavacalculator.UI: void <init>()>/$stringconstant11	<simplejavacalculator.UI: void <init>()>	82	10
<simplejavacalculator.UI: void <init>()>/assign/27	102	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton[]/0	<simplejavacalculator.UI: void <init>()>/$stack31	<simplejavacalculator.UI: void <init>()>	88	10
<simplejavacalculator.UI: void <init>()>/assign/17	66	<simplejavacalculator.UI: void <init>()>/new java.awt.FlowLayout/4	<simplejavacalculator.UI: void <init>()>/$stack21	<simplejavacalculator.UI: void <init>()>	77	10
<simplejavacalculator.UI: void <init>()>/assign/13	56	<simplejavacalculator.UI: void <init>()>/new java.awt.FlowLayout/2	<simplejavacalculator.UI: void <init>()>/$stack17	<simplejavacalculator.UI: void <init>()>	75	10
<simplejavacalculator.UI: void <init>()>/assign/14	60	<simplejavacalculator.UI: void <init>()>/new javax.swing.JPanel/4	<simplejavacalculator.UI: void <init>()>/$stack18	<simplejavacalculator.UI: void <init>()>	76	10
<simplejavacalculator.UI: void <init>()>/assign/3	28	<simplejavacalculator.UI: void <init>()>/new simplejavacalculator.BufferedImageCustom/0	<simplejavacalculator.UI: void <init>()>/$stack4	<simplejavacalculator.UI: void <init>()>	68	10
<simplejavacalculator.UI: void parsetoBinary()>/assign/1	2	<simplejavacalculator.UI: void parsetoBinary()>/new java.lang.StringBuilder/0	<simplejavacalculator.UI: void parsetoBinary()>/$stack2	<simplejavacalculator.UI: void parsetoBinary()>	313	10
<simplejavacalculator.UI: void <init>()>/assign/15	61	<simplejavacalculator.UI: void <init>()>/new java.awt.FlowLayout/3	<simplejavacalculator.UI: void <init>()>/$stack19	<simplejavacalculator.UI: void <init>()>	76	10
<simplejavacalculator.UI: void <init>()>/assign/2	24	<simplejavacalculator.UI: void <init>()>/new javax.swing.JFrame/0	<simplejavacalculator.UI: void <init>()>/$stack3	<simplejavacalculator.UI: void <init>()>	66	10
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/25	139	sqrt	<simplejavacalculator.UI: void <init>()>/$stringconstant18	<simplejavacalculator.UI: void <init>()>	97	10
<simplejavacalculator.UI: void <init>()>/assign/37	125	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/3	<simplejavacalculator.UI: void <init>()>/$stack34	<simplejavacalculator.UI: void <init>()>	94	10
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/20	119	+	<simplejavacalculator.UI: void <init>()>/$stringconstant13	<simplejavacalculator.UI: void <init>()>	92	10
<simplejavacalculator.UI: void <init>()>/assign/44	153	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/10	<simplejavacalculator.UI: void <init>()>/$stack41	<simplejavacalculator.UI: void <init>()>	101	10
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/32	167	log10(x)	<simplejavacalculator.UI: void <init>()>/$stringconstant25	<simplejavacalculator.UI: void <init>()>	104	10
<simplejavacalculator.UI: void <init>()>/assign/32	111	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/0	<simplejavacalculator.UI: void <init>()>/$stack50	<simplejavacalculator.UI: void <init>()>	90	10
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/28	151	Cos	<simplejavacalculator.UI: void <init>()>/$stringconstant21	<simplejavacalculator.UI: void <init>()>	100	10
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/30	159	Tan	<simplejavacalculator.UI: void <init>()>/$stringconstant23	<simplejavacalculator.UI: void <init>()>	102	10
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/34	175	abs(x)	<simplejavacalculator.UI: void <init>()>/$stringconstant27	<simplejavacalculator.UI: void <init>()>	106	10
<simplejavacalculator.UI: void <init>()>/assign/38	129	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/4	<simplejavacalculator.UI: void <init>()>/$stack35	<simplejavacalculator.UI: void <init>()>	95	10
<simplejavacalculator.UI: void <init>()>/assign/39	133	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/5	<simplejavacalculator.UI: void <init>()>/$stack36	<simplejavacalculator.UI: void <init>()>	96	10
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/4	12	4	<simplejavacalculator.UI: void <init>()>/$stringconstant4	<simplejavacalculator.UI: void <init>()>	57	10
<simplejavacalculator.UI: void <init>()>/assign/12	55	<simplejavacalculator.UI: void <init>()>/new javax.swing.JPanel/3	<simplejavacalculator.UI: void <init>()>/$stack16	<simplejavacalculator.UI: void <init>()>	75	10
<simplejavacalculator.UI: void <init>()>/assign/40	137	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/6	<simplejavacalculator.UI: void <init>()>/$stack37	<simplejavacalculator.UI: void <init>()>	97	10
<simplejavacalculator.UI: void <init>()>/assign/45	157	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/11	<simplejavacalculator.UI: void <init>()>/$stack42	<simplejavacalculator.UI: void <init>()>	102	10
<simplejavacalculator.UI: void <init>()>/assign/18	70	<simplejavacalculator.UI: void <init>()>/new javax.swing.JPanel/6	<simplejavacalculator.UI: void <init>()>/$stack22	<simplejavacalculator.UI: void <init>()>	78	10
<simplejavacalculator.UI: void <init>()>/assign/23	81	<simplejavacalculator.UI: void <init>()>/new java.awt.FlowLayout/7	<simplejavacalculator.UI: void <init>()>/$stack27	<simplejavacalculator.UI: void <init>()>	80	10
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/0	4	0	<simplejavacalculator.UI: void <init>()>/$stringconstant0	<simplejavacalculator.UI: void <init>()>	57	10
<simplejavacalculator.UI: void <init>()>/assign/8	45	<simplejavacalculator.UI: void <init>()>/new javax.swing.JPanel/1	<simplejavacalculator.UI: void <init>()>/$stack12	<simplejavacalculator.UI: void <init>()>	73	10
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/22	127	*	<simplejavacalculator.UI: void <init>()>/$stringconstant15	<simplejavacalculator.UI: void <init>()>	94	10
<simplejavacalculator.UI: void <init>()>/assign/25	91	<simplejavacalculator.UI: void <init>()>/new javax.swing.JTextArea/0	<simplejavacalculator.UI: void <init>()>/$stack29	<simplejavacalculator.UI: void <init>()>	84	10
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/3	10	3	<simplejavacalculator.UI: void <init>()>/$stringconstant3	<simplejavacalculator.UI: void <init>()>	57	10
<simplejavacalculator.UI: void parsetoBinary()>/fresh-null-assign/1	21	Error while parse to binary.	<simplejavacalculator.UI: void parsetoBinary()>/$stringconstant1	<simplejavacalculator.UI: void parsetoBinary()>	315	10
<simplejavacalculator.UI: void <init>()>/assign/52	185	<simplejavacalculator.UI: void <init>()>/new simplejavacalculator.Calculator/0	<simplejavacalculator.UI: void <init>()>/$stack49	<simplejavacalculator.UI: void <init>()>	110	10
<simplejavacalculator.UI: void <init>()>/assign/11	51	<simplejavacalculator.UI: void <init>()>/new java.awt.FlowLayout/1	<simplejavacalculator.UI: void <init>()>/$stack15	<simplejavacalculator.UI: void <init>()>	74	10
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/7	18	7	<simplejavacalculator.UI: void <init>()>/$stringconstant7	<simplejavacalculator.UI: void <init>()>	57	10
<simplejavacalculator.UI: void <init>()>/assign/24	85	<simplejavacalculator.UI: void <init>()>/new java.awt.Font/0	<simplejavacalculator.UI: void <init>()>/$stack28	<simplejavacalculator.UI: void <init>()>	82	10
<simplejavacalculator.UI: void <init>()>/assign/43	149	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/9	<simplejavacalculator.UI: void <init>()>/$stack40	<simplejavacalculator.UI: void <init>()>	100	10
<simplejavacalculator.UI: void <init>()>/assign/20	75	<simplejavacalculator.UI: void <init>()>/new javax.swing.JPanel/7	<simplejavacalculator.UI: void <init>()>/$stack24	<simplejavacalculator.UI: void <init>()>	79	10
<simplejavacalculator.UI: void <init>()>/assign/51	181	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/17	<simplejavacalculator.UI: void <init>()>/$stack48	<simplejavacalculator.UI: void <init>()>	108	10
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/31	163	x^y	<simplejavacalculator.UI: void <init>()>/$stringconstant24	<simplejavacalculator.UI: void <init>()>	103	10
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/26	143	x*x	<simplejavacalculator.UI: void <init>()>/$stringconstant19	<simplejavacalculator.UI: void <init>()>	98	10
<simplejavacalculator.UI: void <init>()>/assign/10	50	<simplejavacalculator.UI: void <init>()>/new javax.swing.JPanel/2	<simplejavacalculator.UI: void <init>()>/$stack14	<simplejavacalculator.UI: void <init>()>	74	10
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/36	183	Bin	<simplejavacalculator.UI: void <init>()>/$stringconstant29	<simplejavacalculator.UI: void <init>()>	108	10
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/29	155	Sin	<simplejavacalculator.UI: void <init>()>/$stringconstant22	<simplejavacalculator.UI: void <init>()>	101	10
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/10	26	Calculator PH	<simplejavacalculator.UI: void <init>()>/$stringconstant10	<simplejavacalculator.UI: void <init>()>	66	10
